trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
3500905,8492,970831,PRIJEM,,88.9,33950.1,UROK,,
3499092,8327,970831,PRIJEM,,102.2,35772.8,UROK,,
3497792,8212,970831,PRIJEM,,250.6,94124.4,UROK,,
3497355,8173,970831,PRIJEM,,218.0,39303.6,UROK,,
3506593,9030,970831,PRIJEM,,119.0,40212.6,UROK,,
3501179,8519,970831,PRIJEM,,157.3,63381.7,UROK,,
3499542,8377,970831,PRIJEM,,40.4,26408.2,UROK,,
3505335,8931,970831,PRIJEM,,189.0,46360.2,UROK,,
3501801,8566,970831,PRIJEM,,330.2,93181.8,UROK,,
3497290,8169,970831,PRIJEM,,75.6,14873.3,UROK,,
3505406,8934,970831,PRIJEM,,73.1,36511.1,UROK,,
3548707,544,970831,PRIJEM,,287.3,63937.9,UROK,,
3548546,541,970831,PRIJEM,,100.2,18467.9,UROK,,
3546666,484,970831,PRIJEM,,103.7,24656.1,UROK,,
3547815,518,970831,PRIJEM,,100.0,22130.9,UROK,,
3548664,543,970831,PRIJEM,,60.2,13494.5,UROK,,
3549668,576,970831,PRIJEM,,143.9,35286.6,UROK,,
3549719,577,970831,PRIJEM,,174.1,41836.8,UROK,,
3548066,524,970831,PRIJEM,,116.0,19597.2,UROK,,
3547181,498,970831,PRIJEM,,346.7,91660.0,UROK,,
3550107,594,970831,PRIJEM,,84.2,20825.5,UROK,,
3549193,560,970831,PRIJEM,,90.1,21331.8,UROK,,
3549805,581,970831,PRIJEM,,80.2,19989.2,UROK,,
3548608,542,970831,PRIJEM,,73.7,18245.4,UROK,,
3549153,559,970831,PRIJEM,,84.1,19811.1,UROK,,
3546913,491,970831,PRIJEM,,208.1,49016.0,UROK,,
3549858,582,970831,PRIJEM,,85.4,20385.6,UROK,,
3549740,578,970831,PRIJEM,,147.5,27880.1,UROK,,
3547213,500,970831,PRIJEM,,130.0,31084.4,UROK,,
3550362,602,970831,PRIJEM,,55.0,10416.3,UROK,,
3549278,563,970831,PRIJEM,,140.4,35236.3,UROK,,
3547768,517,970831,PRIJEM,,279.4,63762.5,UROK,,
3549322,565,970831,PRIJEM,,126.4,31247.2,UROK,,
3547935,520,970831,PRIJEM,,105.3,26004.2,UROK,,
3546738,485,970831,PRIJEM,,240.7,40192.8,UROK,,
3547120,497,970831,PRIJEM,,196.7,43828.1,UROK,,
3548953,552,970831,PRIJEM,,90.1,18394.0,UROK,,
3547873,519,970831,PRIJEM,,97.5,23746.9,UROK,,
3548857,548,970831,PRIJEM,,101.9,21624.5,UROK,,
3549053,557,970831,PRIJEM,,83.6,19178.9,UROK,,
3548768,545,970831,PRIJEM,,194.3,47645.1,UROK,,
3549783,580,970831,PRIJEM,,117.5,25200.8,UROK,,
3549381,568,970831,PRIJEM,,142.0,36453.1,UROK,,
3547974,521,970831,PRIJEM,,282.5,70537.0,UROK,,
3546776,487,970831,PRIJEM,,5.4,835.2,UROK,,
3546982,494,970831,PRIJEM,,67.3,13474.9,UROK,,
3549020,555,970831,PRIJEM,,120.2,17784.4,UROK,,
3547358,504,970831,PRIJEM,,121.2,28276.7,UROK,,
3548010,522,970831,PRIJEM,,84.9,18984.2,UROK,,
3546843,489,970831,PRIJEM,,108.1,19529.0,UROK,,
3547052,496,970831,PRIJEM,,145.7,34859.8,UROK,,
3550472,607,970831,PRIJEM,,62.7,15906.4,UROK,,
3548482,538,970831,PRIJEM,,86.8,21964.6,UROK,,
3546882,490,970831,PRIJEM,,57.6,13194.6,UROK,,
3547670,515,970831,PRIJEM,,75.3,15089.2,UROK,,
3547433,508,970831,PRIJEM,,144.7,34372.0,UROK,,
3548263,531,970831,PRIJEM,,93.6,22255.4,UROK,,
3548381,535,970831,PRIJEM,,189.5,48986.2,UROK,,
3550005,588,970831,PRIJEM,,64.0,16748.1,UROK,,
3548307,533,970831,PRIJEM,,73.5,19206.0,UROK,,
3549596,575,970831,PRIJEM,,68.0,16815.5,UROK,,
3547623,514,970831,PRIJEM,,90.3,17791.3,UROK,,
3550191,597,970831,PRIJEM,,117.7,25744.1,UROK,,
3550324,601,970831,PRIJEM,,67.6,16769.0,UROK,,
3549515,572,970831,PRIJEM,,210.9,53238.5,UROK,,
3599097,2072,970831,PRIJEM,,356.6,84060.4,UROK,,
3598594,2058,970831,PRIJEM,,99.1,19737.0,UROK,,
3597572,2023,970831,PRIJEM,,287.6,71810.7,UROK,,
3598310,2047,970831,PRIJEM,,169.3,39410.1,UROK,,
3598528,2054,970831,PRIJEM,,227.1,53522.2,UROK,,
3599272,2078,970831,PRIJEM,,134.1,30383.2,UROK,,
3598170,2043,970831,PRIJEM,,104.3,24590.3,UROK,,
3599292,2080,970831,PRIJEM,,187.7,37201.1,UROK,,
3598781,2063,970831,PRIJEM,,164.4,40191.5,UROK,,
3597645,2025,970831,PRIJEM,,116.6,26209.2,UROK,,
3598405,2050,970831,PRIJEM,,146.3,34707.7,UROK,,
3599183,2075,970831,PRIJEM,,65.7,15879.9,UROK,,
3599147,2074,970831,PRIJEM,,112.9,22321.3,UROK,,
3598929,2068,970831,PRIJEM,,52.6,12991.3,UROK,,
3597718,2027,970831,PRIJEM,,99.0,24552.6,UROK,,
3598021,2037,970831,PRIJEM,,145.2,36338.2,UROK,,
3598085,2038,970831,PRIJEM,,146.4,32219.2,UROK,,
3597769,2030,970831,PRIJEM,,291.4,56856.9,UROK,,
3598686,2061,970831,PRIJEM,,58.1,16057.0,UROK,,
3599015,2070,970831,PRIJEM,,213.7,52900.8,UROK,,
3598467,2052,970831,PRIJEM,,163.6,37691.9,UROK,,
3598219,2044,970831,PRIJEM,,241.6,61471.5,UROK,,
3601368,2151,970831,PRIJEM,,90.6,17487.2,UROK,,
3600192,2114,970831,PRIJEM,,126.7,32625.8,UROK,,
3599522,2087,970831,PRIJEM,,16.3,3505.9,UROK,,
3599730,2096,970831,PRIJEM,,205.0,49508.8,UROK,,
3600519,2123,970831,PRIJEM,,83.0,20673.8,UROK,,
3601414,2153,970831,PRIJEM,,135.1,13050.0,UROK,,
3599587,2088,970831,PRIJEM,,69.2,16420.0,UROK,,
3599373,2082,970831,PRIJEM,,108.5,22409.2,UROK,,
3600589,2124,970831,PRIJEM,,212.2,47483.3,UROK,,
3600713,2131,970831,PRIJEM,,141.0,35453.5,UROK,,
3601032,2143,970831,PRIJEM,,143.8,31044.0,UROK,,
3601521,2155,970831,PRIJEM,,71.8,18139.2,UROK,,
3600458,2122,970831,PRIJEM,,391.4,71761.2,UROK,,
3599400,2083,970831,PRIJEM,,102.1,22414.8,UROK,,
3601164,2146,970831,PRIJEM,,143.6,32427.5,UROK,,
3600386,2121,970831,PRIJEM,,188.4,38374.0,UROK,,
3600337,2119,970831,PRIJEM,,92.6,24289.1,UROK,,
3601321,2150,970831,PRIJEM,,69.7,14509.7,UROK,,
3600961,2140,970831,PRIJEM,,76.6,19329.2,UROK,,
3600899,2139,970831,PRIJEM,,134.8,27303.9,UROK,,
3601232,2148,970831,PRIJEM,,48.9,10689.5,UROK,,
3600088,2110,970831,PRIJEM,,64.9,16491.3,UROK,,
3599967,2106,970831,PRIJEM,,71.7,16736.6,UROK,,
3600683,2128,970831,PRIJEM,,93.2,21120.1,UROK,,
3600839,2137,970831,PRIJEM,,163.6,33427.5,UROK,,
3601466,2154,970831,PRIJEM,,87.8,20647.9,UROK,,
1311525,4478,970831,VYDAJ,VYBER,14.6,57219.9,SLUZBY,,
1314593,4488,970831,VYDAJ,VYBER,14.6,32488.5,SLUZBY,,
1311590,4478,970831,VYDAJ,VYBER,20100.0,57234.5,,,
1329851,4543,970831,VYDAJ,VYBER,14.6,54781.3,SLUZBY,,
1328671,4537,970831,VYDAJ,VYBER,30.0,34579.5,SLUZBY,,
1312075,4480,970831,VYDAJ,VYBER,14.6,21365.8,SLUZBY,,
1313392,4484,970831,VYDAJ,VYBER,14.6,60709.0,SLUZBY,,
1319128,4503,970831,VYDAJ,VYBER,14.6,25639.6,SLUZBY,,
1321520,4511,970831,VYDAJ,VYBER,14.6,37165.6,SLUZBY,,
1339666,4576,970831,VYDAJ,VYBER,14.6,36624.0,SLUZBY,,
1322445,4514,970831,VYDAJ,VYBER,14.6,49116.2,SLUZBY,,
1310910,4476,970831,VYDAJ,VYBER,14.6,23531.3,SLUZBY,,
1331762,4550,970831,VYDAJ,VYBER,14.6,22270.1,SLUZBY,,
1326530,4526,970831,VYDAJ,VYBER,14.6,49981.9,SLUZBY,,
1583967,5385,970831,VYDAJ,VYBER,30.0,31168.1,SLUZBY,,
1596908,5423,970831,VYDAJ,VYBER,14.6,39947.4,SLUZBY,,
1611076,5472,970831,VYDAJ,VYBER,14.6,11856.6,SLUZBY,,
1596237,5422,970831,VYDAJ,VYBER,14.6,67234.7,SLUZBY,,
1584617,5387,970831,VYDAJ,VYBER,14.6,18744.3,SLUZBY,,
1599189,5428,970831,VYDAJ,VYBER,14.6,13361.9,SLUZBY,,
1602998,5442,970831,VYDAJ,VYBER,14.6,33279.9,SLUZBY,,
1580552,5372,970831,VYDAJ,VYBER,14.6,88633.7,SLUZBY,,
2412431,7957,970831,VYDAJ,VYBER,14.6,58317.2,SLUZBY,,
2434911,8027,970831,VYDAJ,VYBER,30.0,43154.8,SLUZBY,,
2408029,7944,970831,VYDAJ,VYBER,14.6,87473.8,SLUZBY,,
2439210,8041,970831,VYDAJ,VYBER,14.6,100041.9,SLUZBY,,
2425239,7997,970831,PRIJEM,VKLAD,26101.0,52169.3,,,
2442685,8051,970831,VYDAJ,VYBER,30.0,40465.1,SLUZBY,,
2442619,8051,970831,VYDAJ,VYBER,4800.0,35665.1,,,
2449050,8073,970831,VYDAJ,VYBER,100.0,96038.3,SLUZBY,,
2415254,7965,970831,VYDAJ,VYBER,14.6,40986.1,SLUZBY,,
2425387,7997,970831,VYDAJ,VYBER,14.6,52154.7,SLUZBY,,
3467571,3883,970831,PRIJEM,,215.8,55920.6,UROK,,
3467976,3988,970831,PRIJEM,,128.8,32482.5,UROK,,
3466176,3519,970831,PRIJEM,,87.9,22067.0,UROK,,
3467786,3940,970831,PRIJEM,,184.3,45453.9,UROK,,
3465478,3321,970831,PRIJEM,,179.6,46590.9,UROK,,
3466444,3554,970831,PRIJEM,,68.6,15313.1,UROK,,
3466278,3532,970831,PRIJEM,,166.5,43079.6,UROK,,
3467513,3866,970831,PRIJEM,,253.2,15010.3,UROK,,
3465412,3308,970831,PRIJEM,,83.5,27360.5,UROK,,
3467885,3968,970831,PRIJEM,,203.3,49527.8,UROK,,
3465284,3298,970831,PRIJEM,,212.1,53504.0,UROK,,
3467956,3983,970831,PRIJEM,,124.4,29884.1,UROK,,
3466373,3553,970831,PRIJEM,,101.7,16769.5,UROK,,
3466005,3503,970831,PRIJEM,,176.3,43941.1,UROK,,
3468492,4093,970831,PRIJEM,,112.1,35171.5,UROK,,
3466333,3539,970831,PRIJEM,,163.2,41483.5,UROK,,
3466219,3520,970831,PRIJEM,,121.0,30930.5,UROK,,
3465321,3303,970831,PRIJEM,,223.1,56954.6,UROK,,
3465379,3307,970831,PRIJEM,,205.7,73148.6,UROK,,
3467675,3921,970831,PRIJEM,,217.9,44062.6,UROK,,
3468290,4069,970831,PRIJEM,,129.7,31942.7,UROK,,
3467441,3843,970831,PRIJEM,,157.1,25494.4,UROK,,
3467742,3931,970831,PRIJEM,,216.0,44120.6,UROK,,
3468265,4055,970831,PRIJEM,,139.9,35913.4,UROK,,
3465101,3255,970831,PRIJEM,,213.3,75380.2,UROK,,
3468601,4105,970831,PRIJEM,,118.7,28738.0,UROK,,
3467626,3886,970831,PRIJEM,,22.7,6502.8,UROK,,
3466237,3529,970831,PRIJEM,,66.5,19860.5,UROK,,
3468035,3997,970831,PRIJEM,,123.1,15025.8,UROK,,
3467477,3858,970831,PRIJEM,,154.5,56094.2,UROK,,
3466499,3564,970831,PRIJEM,,129.1,30552.6,UROK,,
3466104,3510,970831,PRIJEM,,161.6,41427.0,UROK,,
3465566,3375,970831,PRIJEM,,117.8,32665.1,UROK,,
3468137,4001,970831,PRIJEM,,64.6,26498.3,UROK,,
3465169,3278,970831,PRIJEM,,163.5,43656.0,UROK,,
3464902,3167,970831,PRIJEM,,203.5,54129.0,UROK,,
3464991,3181,970831,PRIJEM,,218.3,51820.1,UROK,,
3467156,3797,970831,PRIJEM,,100.8,35108.2,UROK,,
3465133,3265,970831,PRIJEM,,268.5,33448.1,UROK,,
3466927,3688,970831,PRIJEM,,146.2,31132.0,UROK,,
3466698,3620,970831,PRIJEM,,223.2,70351.1,UROK,,
3467091,3788,970831,PRIJEM,,274.3,69071.6,UROK,,
3465670,3417,970831,PRIJEM,,129.6,49632.9,UROK,,
3467358,3827,970831,PRIJEM,,128.3,31630.4,UROK,,
3468100,4000,970831,PRIJEM,,311.3,77200.9,UROK,,
3465788,3449,970831,PRIJEM,,206.4,50430.4,UROK,,
3468557,4103,970831,PRIJEM,,33.2,8121.4,UROK,,
3467251,3823,970831,PRIJEM,,173.1,38382.8,UROK,,
3466620,3586,970831,PRIJEM,,227.2,54976.5,UROK,,
3468194,4009,970831,PRIJEM,,296.4,72759.2,UROK,,
3464926,3177,970831,PRIJEM,,175.0,29978.0,UROK,,
3467215,3821,970831,PRIJEM,,124.1,26606.9,UROK,,
3467414,3838,970831,PRIJEM,,98.9,22501.0,UROK,,
3468360,4078,970831,PRIJEM,,322.7,79381.0,UROK,,
3466846,3660,970831,PRIJEM,,78.6,19759.0,UROK,,
3466763,3656,970831,PRIJEM,,92.8,24204.0,UROK,,
3465219,3290,970831,PRIJEM,,269.4,63371.8,UROK,,
3465744,3445,970831,PRIJEM,,145.8,39664.4,UROK,,
3468648,4109,970831,PRIJEM,,179.1,49438.9,UROK,,
3465907,3480,970831,PRIJEM,,206.6,49413.3,UROK,,
858885,2926,970831,VYDAJ,VYBER,14.6,52784.5,SLUZBY,,
855727,2915,970831,VYDAJ,VYBER,28800.0,63680.6,,,
857295,2922,970831,VYDAJ,VYBER,14.6,51285.4,SLUZBY,,
860241,2931,970831,VYDAJ,VYBER,14.6,20605.9,SLUZBY,,
858249,2925,970831,VYDAJ,VYBER,14.6,19109.9,SLUZBY,,
857908,2924,970831,VYDAJ,VYBER,11900.0,28031.0,,,
856673,2919,970831,VYDAJ,VYBER,14.6,19831.9,SLUZBY,,
857612,2923,970831,VYDAJ,VYBER,14.6,21426.0,SLUZBY,,
857858,2924,970831,VYDAJ,VYBER,14.6,28016.4,SLUZBY,,
855645,2915,970831,VYDAJ,VYBER,14.6,92480.6,SLUZBY,,
859446,2928,970831,VYDAJ,VYBER,14.6,25498.0,SLUZBY,,
909174,3096,970831,VYDAJ,VYBER,14.6,39475.3,SLUZBY,,
908313,3094,970831,VYDAJ,VYBER,14.6,35760.1,SLUZBY,,
910417,3101,970831,VYDAJ,VYBER,14.6,19809.7,SLUZBY,,
908373,3094,970831,VYDAJ,VYBER,9300.0,35774.7,,,
909579,3098,970831,VYDAJ,VYBER,14.6,29690.6,SLUZBY,,
907572,3092,970831,VYDAJ,VYBER,14.6,19969.1,SLUZBY,,
906026,3087,970831,VYDAJ,VYBER,14.6,15378.6,SLUZBY,,
907251,3091,970831,VYDAJ,VYBER,14.6,49315.2,SLUZBY,,
909928,3099,970831,VYDAJ,VYBER,14.6,20985.6,SLUZBY,,
992169,3384,970831,VYDAJ,VYBER,14.6,34549.5,SLUZBY,,
992544,3386,970831,VYDAJ,VYBER,14.6,54058.8,SLUZBY,,
990295,3375,970831,VYDAJ,VYBER,14.6,32650.5,SLUZBY,,
990091,3374,970831,VYDAJ,VYBER,14.6,-4229.4,SLUZBY,,
994353,3391,970831,VYDAJ,VYBER,14.6,66195.2,SLUZBY,,
989371,3372,970831,VYDAJ,VYBER,14.6,59078.0,SLUZBY,,
993477,3389,970831,VYDAJ,VYBER,14.6,46188.3,SLUZBY,,
989022,3371,970831,VYDAJ,VYBER,14.6,50927.0,SLUZBY,,
992129,3384,970831,VYDAJ,VYBER,1520.0,33029.5,,,
989661,3373,970831,VYDAJ,VYBER,14.6,6461.1,SLUZBY,,
990969,3378,970831,VYDAJ,VYBER,14.6,36644.1,SLUZBY,,
991459,3380,970831,VYDAJ,VYBER,14.6,17802.8,SLUZBY,,
1204578,4121,970831,VYDAJ,VYBER,14.6,29383.4,SLUZBY,,
1203912,4119,970831,VYDAJ,VYBER,14.6,52063.2,SLUZBY,,
1215641,4161,970831,VYDAJ,VYBER,14.6,48255.5,SLUZBY,,
1207723,4131,970831,VYDAJ,VYBER,14.6,98329.8,SLUZBY,,
1198665,4103,970831,VYDAJ,VYBER,14.6,8106.8,SLUZBY,,
1195577,4093,970831,VYDAJ,VYBER,13400.0,21771.5,,,
1215182,4159,970831,VYDAJ,VYBER,14.6,72933.4,SLUZBY,,
1214619,4156,970831,VYDAJ,VYBER,14.6,46159.3,SLUZBY,,
1208814,4134,970831,VYDAJ,VYBER,14.6,52401.2,SLUZBY,,
1201052,4109,970831,VYDAJ,VYBER,14.6,49424.3,SLUZBY,,
1218792,4171,970831,VYDAJ,VYBER,14.6,56831.0,SLUZBY,,
1199637,4105,970831,VYDAJ,VYBER,14.6,28723.4,SLUZBY,,
820436,2793,970831,VYDAJ,VYBER,14.6,20431.4,SLUZBY,,
818921,2788,970831,VYDAJ,VYBER,14.6,25457.6,SLUZBY,,
821531,2798,970831,VYDAJ,VYBER,14.6,32399.5,SLUZBY,,
822061,2799,970831,VYDAJ,VYBER,30.0,71988.8,SLUZBY,,
819359,2789,970831,VYDAJ,VYBER,14.6,55898.8,SLUZBY,,
819725,2790,970831,VYDAJ,VYBER,14.6,77210.0,SLUZBY,,
816814,2781,970831,VYDAJ,VYBER,14.6,89102.7,SLUZBY,,
816261,2779,970831,VYDAJ,VYBER,14.6,74178.1,SLUZBY,,
816526,2780,970831,VYDAJ,VYBER,14.6,50808.5,SLUZBY,,
817243,2783,970831,VYDAJ,VYBER,14.6,36196.0,SLUZBY,,
424480,1441,970831,VYDAJ,VYBER,14.6,23610.5,SLUZBY,,
426698,1449,970831,VYDAJ,VYBER,14.6,42143.4,SLUZBY,,
427317,1451,970831,VYDAJ,VYBER,14.6,23105.9,SLUZBY,,
423279,1437,970831,VYDAJ,VYBER,14.6,17172.1,SLUZBY,,
424858,1442,970831,VYDAJ,VYBER,14.6,17613.8,SLUZBY,,
423628,1439,970831,VYDAJ,VYBER,14.6,16790.1,SLUZBY,,
427562,1452,970831,VYDAJ,VYBER,14.6,66115.7,SLUZBY,,
425845,1446,970831,VYDAJ,VYBER,14.6,78225.3,SLUZBY,,
424111,1440,970831,VYDAJ,VYBER,14.6,16796.8,SLUZBY,,
483242,1644,970831,VYDAJ,VYBER,14.6,31335.0,SLUZBY,,
482095,1641,970831,VYDAJ,VYBER,14.6,50299.3,SLUZBY,,
484343,1649,970831,VYDAJ,VYBER,14.6,64862.9,SLUZBY,,
485390,1653,970831,VYDAJ,VYBER,14.6,76210.6,SLUZBY,,
487068,1660,970831,VYDAJ,VYBER,14.6,77109.6,SLUZBY,,
482377,1642,970831,VYDAJ,VYBER,14.6,22202.7,SLUZBY,,
486599,1658,970831,VYDAJ,VYBER,14.6,19726.4,SLUZBY,,
486064,1656,970831,VYDAJ,VYBER,14.6,23103.3,SLUZBY,,
485079,1652,970831,VYDAJ,VYBER,14.6,22975.3,SLUZBY,,
561849,1911,970831,VYDAJ,VYBER,14.6,35778.1,SLUZBY,,
561331,1909,970831,VYDAJ,VYBER,14.6,14963.8,SLUZBY,,
560801,1908,970831,VYDAJ,VYBER,14.6,22093.1,SLUZBY,,
559167,1902,970831,VYDAJ,VYBER,30.0,26578.2,SLUZBY,,
562774,1914,970831,VYDAJ,VYBER,14.6,57967.2,SLUZBY,,
558832,1901,970831,VYDAJ,VYBER,14.6,27314.5,SLUZBY,,
558120,1898,970831,VYDAJ,VYBER,14.6,22706.8,SLUZBY,,
562264,1912,970831,VYDAJ,VYBER,14.6,24939.3,SLUZBY,,
814932,2774,970831,VYDAJ,VYBER,14.6,17051.3,SLUZBY,,
813656,2770,970831,VYDAJ,VYBER,14.6,30584.2,SLUZBY,,
810646,2762,970831,VYDAJ,VYBER,14.6,72348.3,SLUZBY,,
812448,2768,970831,VYDAJ,VYBER,14.6,39377.5,SLUZBY,,
811270,2763,970831,VYDAJ,VYBER,14.6,42225.5,SLUZBY,,
814148,2771,970831,VYDAJ,VYBER,14.6,31283.5,SLUZBY,,
815685,2778,970831,VYDAJ,VYBER,14.6,16385.4,SLUZBY,,
814420,2772,970831,VYDAJ,VYBER,14.6,36188.6,SLUZBY,,
814738,2773,970831,VYDAJ,VYBER,14.6,34013.1,SLUZBY,,
812507,2768,970831,VYDAJ,VYBER,600.0,38777.5,,,
382012,1297,970831,VYDAJ,VYBER,14.6,52864.7,SLUZBY,,
383126,1301,970831,VYDAJ,VYBER,14.6,14186.4,SLUZBY,,
383508,1302,970831,VYDAJ,VYBER,14.6,24216.9,SLUZBY,,
382696,1299,970831,VYDAJ,VYBER,14.6,19830.9,SLUZBY,,
382295,1298,970831,VYDAJ,VYBER,14.6,29423.9,SLUZBY,,
379956,1291,970831,VYDAJ,VYBER,14.6,13421.6,SLUZBY,,
381359,1295,970831,VYDAJ,VYBER,14.6,16499.8,SLUZBY,,
380411,1292,970831,VYDAJ,VYBER,14.6,46472.8,SLUZBY,,
378543,1287,970831,VYDAJ,VYBER,14.6,45075.2,SLUZBY,,
381028,1294,970831,VYDAJ,VYBER,14.6,36516.0,SLUZBY,,
378937,1288,970831,VYDAJ,VYBER,14.6,10998.5,SLUZBY,,
384942,1307,970831,VYDAJ,VYBER,14.6,18840.5,SLUZBY,,
384169,1305,970831,VYDAJ,VYBER,14.6,78312.5,SLUZBY,,
385184,1308,970831,VYDAJ,VYBER,14.6,31463.7,SLUZBY,,
385488,1309,970831,VYDAJ,VYBER,14.6,53218.8,SLUZBY,,
385909,1311,970831,VYDAJ,VYBER,14.6,14612.1,SLUZBY,,
385692,1310,970831,VYDAJ,VYBER,14.6,20413.0,SLUZBY,,
387129,1315,970831,VYDAJ,VYBER,14.6,38143.7,SLUZBY,,
386707,1314,970831,VYDAJ,VYBER,14.6,53063.9,SLUZBY,,
384597,1306,970831,VYDAJ,VYBER,14.6,22477.0,SLUZBY,,
389062,1322,970831,VYDAJ,VYBER,14.6,22842.7,SLUZBY,,
386218,1312,970831,VYDAJ,VYBER,14.6,19756.0,SLUZBY,,
387701,1317,970831,VYDAJ,VYBER,14.6,28427.1,SLUZBY,,
1027627,3509,970831,VYDAJ,VYBER,14.6,39099.8,SLUZBY,,
1028824,3513,970831,VYDAJ,VYBER,14.6,64633.6,SLUZBY,,
1029264,3514,970831,VYDAJ,VYBER,14.6,25003.8,SLUZBY,,
1025771,3502,970831,VYDAJ,VYBER,14.6,41832.1,SLUZBY,,
1027988,3510,970831,VYDAJ,VYBER,14.6,41412.4,SLUZBY,,
1026604,3505,970831,VYDAJ,VYBER,14.6,62492.6,SLUZBY,,
1026020,3503,970831,VYDAJ,VYBER,14.6,43926.5,SLUZBY,,
1030146,3519,970831,VYDAJ,VYBER,14.6,22052.4,SLUZBY,,
1030378,3520,970831,VYDAJ,VYBER,14.6,30915.9,SLUZBY,,
1086490,3712,970831,VYDAJ,VYBER,14.6,12044.9,SLUZBY,,
1086013,3710,970831,VYDAJ,VYBER,14.6,37805.1,SLUZBY,,
1088058,3717,970831,VYDAJ,VYBER,14.6,26216.6,SLUZBY,,
1088972,3720,970831,VYDAJ,VYBER,14.6,47625.4,SLUZBY,,
1084681,3704,970831,VYDAJ,VYBER,14.6,29588.2,SLUZBY,,
1086835,3713,970831,VYDAJ,VYBER,30.0,94678.3,SLUZBY,,
1087473,3714,970831,VYDAJ,VYBER,30.0,56166.5,SLUZBY,,
1088420,3718,970831,VYDAJ,VYBER,14.6,38218.5,SLUZBY,,
1292607,4416,970831,VYDAJ,VYBER,14.6,63753.9,SLUZBY,,
1291181,4413,970831,VYDAJ,VYBER,30.0,29827.0,SLUZBY,,
1279707,4377,970831,VYDAJ,VYBER,14.6,21673.9,SLUZBY,,
1291740,4414,970831,VYDAJ,VYBER,14.6,42069.6,SLUZBY,,
1283302,4389,970831,VYDAJ,VYBER,14.6,24536.9,SLUZBY,,
1282021,4385,970831,VYDAJ,VYBER,14.6,23235.8,SLUZBY,,
1292258,4415,970831,VYDAJ,VYBER,14.6,44216.8,SLUZBY,,
1293359,4418,970831,VYDAJ,VYBER,14.6,15145.3,SLUZBY,,
1288956,4408,970831,VYDAJ,VYBER,30.0,63423.1,SLUZBY,,
3447976,2305,970831,VYDAJ,VYBER,60.3,-5542.9,SANKC. UROK,,
3447891,2261,970831,PRIJEM,,120.9,20770.9,UROK,,
3446665,1455,970831,PRIJEM,,50.0,11527.4,UROK,,
3445590,492,970831,PRIJEM,,96.8,20190.4,UROK,,
3446882,1505,970831,PRIJEM,,50.9,6137.7,UROK,,
3444181,1871,970831,PRIJEM,,177.6,40503.3,UROK,,
3443903,1788,970831,PRIJEM,,157.6,38901.5,UROK,,
3444239,1880,970831,PRIJEM,,111.3,26181.0,UROK,,
3447425,1911,970831,PRIJEM,,138.0,35792.7,UROK,,
3448138,2585,970831,PRIJEM,,6.6,2071.8,UROK,,
3445499,417,970831,PRIJEM,,231.1,37212.7,UROK,,
3444034,1853,970831,PRIJEM,,153.9,35248.7,UROK,,
3447524,1952,970831,PRIJEM,,130.6,33615.8,UROK,,
3447087,1539,970831,VYDAJ,VYBER,12.0,3591.0,SANKC. UROK,,
3447086,1539,970831,PRIJEM,,13.5,3703.0,UROK,,
3447681,2144,970831,VYDAJ,VYBER,0.7,-1894.8,SANKC. UROK,,
3444590,5357,970831,PRIJEM,,225.4,56691.2,UROK,,
3446194,1012,970831,PRIJEM,,205.0,51744.1,UROK,,
3448013,2522,970831,PRIJEM,,47.6,15531.8,UROK,,
3447680,2144,970831,PRIJEM,,9.7,-1894.1,UROK,,
3445301,245,970831,PRIJEM,,268.0,61713.7,UROK,,
3445201,180,970831,PRIJEM,,284.3,73551.9,UROK,,
3445031,19,970831,PRIJEM,,25.0,7961.3,UROK,,
3444125,1870,970831,PRIJEM,,228.3,55295.1,UROK,,
3446260,1106,970831,PRIJEM,,151.0,60043.5,UROK,,
3448067,2572,970831,PRIJEM,,180.5,48247.0,UROK,,
3445463,377,970831,PRIJEM,,372.6,72594.3,UROK,,
3444348,2099,970831,PRIJEM,,332.8,80628.8,UROK,,
3447865,2260,970831,VYDAJ,VYBER,14.5,-4021.6,SANKC. UROK,,
3447864,2260,970831,PRIJEM,,0.2,-4007.2,UROK,,
3446598,1416,970831,PRIJEM,,36.0,11050.9,UROK,,
3444410,3223,970831,PRIJEM,,183.5,39804.6,UROK,,
3447460,1932,970831,PRIJEM,,92.5,25646.2,UROK,,
3445406,347,970831,PRIJEM,,340.7,84782.9,UROK,,
3447005,1527,970831,PRIJEM,,204.5,32589.1,UROK,,
3446437,1272,970831,PRIJEM,,386.7,82949.5,UROK,,
3444464,4995,970831,PRIJEM,,224.9,63044.5,UROK,,
3446789,1475,970831,PRIJEM,,123.6,26682.1,UROK,,
3447753,2175,970831,PRIJEM,,331.9,82374.7,UROK,,
3445339,253,970831,PRIJEM,,215.9,53196.9,UROK,,
3444540,5065,970831,PRIJEM,,173.5,47293.2,UROK,,
3447574,1993,970831,PRIJEM,,278.1,73042.2,UROK,,
3444071,1867,970831,PRIJEM,,272.7,68802.4,UROK,,
3446139,949,970831,PRIJEM,,164.8,41691.5,UROK,,
3447146,1583,970831,PRIJEM,,138.5,36296.0,UROK,,
3445855,773,970831,PRIJEM,,153.6,38928.3,UROK,,
3445709,539,970831,PRIJEM,,397.9,68460.0,UROK,,
3443966,1804,970831,PRIJEM,,388.5,47710.1,UROK,,
