[2025-12-05 03:37:01] ✗✓ FALSE NEGATIVE | Customer: CUST_005537 | Cluster: 11 | Score: -178.49 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 60 | Acc: 26.67% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001049 | Cluster: 1 | Score: -3755986.49 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5411 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001049 | Cluster: 1 | Score: -2640940.23 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5412 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 6 | Score: -108209.95 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5413 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 6 | Score: -107904.07 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5414 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001049 | Cluster: 1 | Score: -3267913.38 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5415 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001049 | Cluster: 1 | Score: -3267913.38 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5416 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 6 | Score: -128947.72 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5417 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -319391.95 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5418 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✗ TRUE NEGATIVE | Customer: CUST_001049 | Cluster: 1 | Score: -2640940.23 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5419 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✗ TRUE NEGATIVE | Customer: CUST_001049 | Cluster: 1 | Score: -2395864.57 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5420 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -319391.95 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5421 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001049 | Cluster: 1 | Score: -4327210.19 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5422 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -218875.96 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5423 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -295890.76 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5424 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -235137.70 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5425 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:00] ✗✗ TRUE NEGATIVE | Customer: CUST_001055 | Cluster: 6 | Score: -128947.72 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5426 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✗ TRUE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -1031930.11 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5427 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✗ TRUE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -950306.27 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5428 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -910952.58 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5429 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -762426.54 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5430 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1152500.16 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5431 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✗ TRUE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -1031930.11 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5432 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -950306.27 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5433 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1152500.16 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5434 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1002170.69 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5435 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✗ TRUE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1508243.06 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5436 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -1007588.19 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5437 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -805310.77 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5438 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1508243.06 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5439 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -910952.58 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5440 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -762426.54 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5441 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1370642.45 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5442 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✗ TRUE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -218875.96 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5443 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 4 | Score: -1007588.19 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5444 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✗ TRUE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1002170.69 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5445 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:01] ✗✓ FALSE NEGATIVE | Customer: CUST_001055 | Cluster: 1 | Score: -1370642.45 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5446 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:05] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2445733.20 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5447 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:05] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -512227.66 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5448 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:05] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2652560.21 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5449 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:05] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2652560.21 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5450 | Acc: 29.52% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:05] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -512227.66 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5451 | Acc: 29.52% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:08] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -9099612.05 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5452 | Acc: 29.51% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:08] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -8386395.58 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5453 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:08] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2200300.68 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5454 | Acc: 29.52% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:08] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2009739.75 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5455 | Acc: 29.51% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:08] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2445733.20 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5456 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:08] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2009739.75 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5457 | Acc: 29.52% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:08] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -7676927.71 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5458 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:09] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -8386395.58 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5459 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:09] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -1860461.06 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5460 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:09] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -9099612.05 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5461 | Acc: 29.54% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:09] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -1860461.06 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5462 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:09] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -2200300.68 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5463 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -11124438.19 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5464 | Acc: 29.58% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -12377972.21 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5465 | Acc: 29.59% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -11124438.19 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5466 | Acc: 29.60% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 4 | Score: -7676927.71 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5467 | Acc: 29.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -12377972.21 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5468 | Acc: 29.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -9652386.63 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5469 | Acc: 29.62% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -8422146.32 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5470 | Acc: 29.62% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -9652386.63 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5471 | Acc: 29.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✗ TRUE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -6965888.50 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5472 | Acc: 29.62% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -6965888.50 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5473 | Acc: 29.62% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -7744013.60 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5474 | Acc: 29.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:10] ✗✓ FALSE NEGATIVE | Customer: CUST_001061 | Cluster: 1 | Score: -8422146.32 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5475 | Acc: 29.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:13] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -49225.09 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5476 | Acc: 29.60% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:13] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -49225.09 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5477 | Acc: 29.60% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:13] ✗✗ TRUE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -43440.88 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5478 | Acc: 29.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -165431.52 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5479 | Acc: 29.60% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -47072.27 | 6 similar: ['CUST_001017', 'CUST_001017', 'CUST_001017'] | Prob: 0.70 | Total: 5480 | Acc: 29.60% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -100535.31 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5481 | Acc: 29.59% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -100535.31 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5482 | Acc: 29.59% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -165431.52 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5483 | Acc: 29.58% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -130861.98 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5484 | Acc: 29.58% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -39698.25 | 6 similar: ['CUST_001017', 'CUST_001017', 'CUST_001017'] | Prob: 0.70 | Total: 5485 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -66794.71 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5486 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✗ TRUE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -130861.98 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5487 | Acc: 29.58% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -119301.69 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5488 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -38662.35 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5489 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -38662.35 | 6 similar: ['CUST_001008', 'CUST_001008', 'CUST_001008'] | Prob: 0.70 | Total: 5490 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✗ TRUE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -119301.69 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5491 | Acc: 29.58% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:16] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 6 | Score: -39698.25 | 6 similar: ['CUST_001017', 'CUST_001017', 'CUST_001017'] | Prob: 0.70 | Total: 5492 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -197267.29 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5493 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -155780.24 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5494 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -176142.64 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5495 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -146694.53 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5496 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✗ TRUE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -232171.28 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5497 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✗ TRUE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -142430.58 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5498 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 4 | Score: -242711.21 | 6 similar: ['CUST_000990', 'CUST_000990', 'CUST_000990'] | Prob: 0.70 | Total: 5499 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:20] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -142430.58 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5500 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:21] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -301746.41 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5501 | Acc: 29.56% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:21] ✗✓ FALSE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -146694.53 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5502 | Acc: 29.55% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:21] ✗✗ TRUE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -301746.41 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5503 | Acc: 29.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:40:21] ✗✗ TRUE NEGATIVE | Customer: CUST_001074 | Cluster: 1 | Score: -192029.95 | 6 similar: ['CUST_000855', 'CUST_000855', 'CUST_000868'] | Prob: 0.70 | Total: 5504 | Acc: 29.58% | Prec: 0.00% | Rec: 0.00%
